Order ID,Order Date,Ship Mode,Customer ID,Customer Name,City,State,Product ID,Category,Sales
2016-145436,28/02/2016,std,VD-21670,Valerie Dominguez,Columbia,Tennessee,FUR-CH-14477,Furniture,389.696
2015-156216,13/09/2015,std,EA-14035,Erin Ashbrook,Charlotte,North Carolina,OFF-BI-11679,Off.Supp.,18.648
2018-100930,07/04/2018,std,CS-12400,Christopher Schild,Tampa,Florida,FUR-TA-11705,Furniture,233.86
2018-100930,07/04/2018,std,CS-12400,Christopher Schild,Tampa,Florida,FUR-TA-13473,Furniture,620.6145
2018-100930,07/04/2018,std,CS-12400,Christopher Schild,Tampa,Florida,OFF-BI-11679,Off.Supp.,5.328
2018-100930,07/04/2018,std,CS-12400,Christopher Schild,Tampa,Florida,FUR-FU-14017,Furniture,258.072
2018-100930,07/04/2018,std,CS-12400,Christopher Schild,Tampa,Florida,TEC-AC-13832,Technology,617.976
2018-160514,12/11/2018,std,DB-13120,David Bremer,Santa Clara,California,OFF-PA-12479,Off.Supp.,10.56
2017-157749,04/06/2017,2nd C,KL-16645,Ken Lonsdale,Chicago,Illinois,OFF-PA-13349,Off.Supp.,25.92
2017-157749,04/06/2017,2nd C,KL-16645,Ken Lonsdale,Chicago,Illinois,FUR-FU-10576,Furniture,419.68
2017-157749,04/06/2017,2nd C,KL-16645,Ken Lonsdale,Chicago,Illinois,FUR-FU-14351,Furniture,11.688
2017-157749,04/06/2017,2nd C,KL-16645,Ken Lonsdale,Chicago,Illinois,TEC-PH-10011,Technology,31.984
2017-157749,04/06/2017,2nd C,KL-16645,Ken Lonsdale,Chicago,Illinois,FUR-TA-12607,Furniture,177.225
2017-157749,04/06/2017,2nd C,KL-16645,Ken Lonsdale,Chicago,Illinois,FUR-FU-12505,Furniture,4.044
2017-157749,04/06/2017,2nd C,KL-16645,Ken Lonsdale,Chicago,Illinois,OFF-AR-14685,Off.Supp.,7.408
2015-131926,01/06/2015,2nd C,DW-13480,Dianna Wilson,Lakeville,Minnesota,FUR-CH-14063,Furniture,2001.86
2015-131926,01/06/2015,2nd C,DW-13480,Dianna Wilson,Lakeville,Minnesota,OFF-ST-12276,Off.Supp.,166.72
2015-131926,01/06/2015,2nd C,DW-13480,Dianna Wilson,Lakeville,Minnesota,OFF-PA-14082,Off.Supp.,47.88
2015-131926,01/06/2015,2nd C,DW-13480,Dianna Wilson,Lakeville,Minnesota,OFF-AP-12945,Off.Supp.,1503.25
2015-131926,01/06/2015,2nd C,DW-13480,Dianna Wilson,Lakeville,Minnesota,OFF-PA-10061,Off.Supp.,25.92
2017-154739,10/12/2017,2nd C,LH-17155,Logan Haushalter,San Francisco,California,FUR-CH-12965,Furniture,321.568
2017-145625,11/09/2017,std,KC-16540,Kelly Collister,San Diego,California,OFF-PA-14569,Off.Supp.,7.61
2017-145625,11/09/2017,std,KC-16540,Kelly Collister,San Diego,California,TEC-AC-13832,Technology,3347.37
2017-146941,10/12/2017,1st C,DL-13315,Delfina Latchford,New York City,New York,OFF-ST-11228,Off.Supp.,80.58
2017-146941,10/12/2017,1st C,DL-13315,Delfina Latchford,New York City,New York,OFF-EN-13296,Off.Supp.,361.92
2016-159982,28/11/2016,std,DR-12880,Dan Reichenbach,Chicago,Illinois,FUR-FU-12505,Furniture,12.132
2016-159982,28/11/2016,std,DR-12880,Dan Reichenbach,Chicago,Illinois,OFF-ST-14804,Off.Supp.,82.368
2016-159982,28/11/2016,std,DR-12880,Dan Reichenbach,Chicago,Illinois,OFF-ST-11590,Off.Supp.,53.92
2016-159982,28/11/2016,std,DR-12880,Dan Reichenbach,Chicago,Illinois,TEC-PH-11580,Technology,647.904
2018-163139,01/12/2018,2nd C,CC-12670,Craig Carreira,New York City,New York,TEC-AC-10290,Technology,20.37
2018-163139,01/12/2018,2nd C,CC-12670,Craig Carreira,New York City,New York,OFF-ST-12790,Off.Supp.,221.55
2018-163139,01/12/2018,2nd C,CC-12670,Craig Carreira,New York City,New York,OFF-BI-13460,Off.Supp.,17.52
2018-155299,08/06/2018,std,Dl-13600,Dorris liebe,Pasadena,Texas,OFF-AP-12203,Off.Supp.,1.624
2015-106992,19/09/2015,2nd C,SB-20290,Sean Braxton,Houston,Texas,TEC-MA-10822,Technology,3059.982
2015-106992,19/09/2015,2nd C,SB-20290,Sean Braxton,Houston,Texas,TEC-MA-13353,Technology,2519.958
2017-125318,06/06/2017,std,RC-19825,Roy Collins,Chicago,Illinois,TEC-PH-11433,Technology,328.224
2016-155040,10/11/2016,std,AH-10210,Alan Hwang,Brentwood,California,TEC-AC-14469,Technology,79.9
2018-136826,16/06/2018,std,CB-12535,Claudia Bergmann,Chapel Hill,North Carolina,OFF-AR-13602,Off.Supp.,14.016
2017-111010,22/01/2017,std,PG-18895,Paul Gonzalez,Morristown,New Jersey,OFF-FA-13472,Off.Supp.,7.56
2018-145366,09/12/2018,std,CA-12310,Christine Abelman,Cincinnati,Ohio,OFF-ST-14180,Off.Supp.,37.208
2018-145366,09/12/2018,std,CA-12310,Christine Abelman,Cincinnati,Ohio,OFF-EN-14386,Off.Supp.,57.576
2018-163979,28/12/2018,2nd C,KH-16690,Kristen Hastings,San Francisco,California,OFF-ST-13208,Off.Supp.,725.84
2016-155334,30/07/2016,1st C,HA-14920,Helen Andreada,San Francisco,California,TEC-AC-13628,Technology,209.93
2016-155334,30/07/2016,1st C,HA-14920,Helen Andreada,San Francisco,California,FUR-FU-13274,Furniture,5.28
2016-155334,30/07/2016,1st C,HA-14920,Helen Andreada,San Francisco,California,OFF-BI-12557,Off.Supp.,10.92
2018-118136,16/09/2018,1st C,BB-10990,Barry Blumstein,Inglewood,California,OFF-PA-12615,Off.Supp.,8.82
2018-118136,16/09/2018,1st C,BB-10990,Barry Blumstein,Inglewood,California,OFF-AR-11427,Off.Supp.,5.98
2018-132976,13/10/2018,std,AG-10495,Andrew Gjertsen,Philadelphia,Pennsylvania,OFF-PA-10673,Off.Supp.,11.648
2018-132976,13/10/2018,std,AG-10495,Andrew Gjertsen,Philadelphia,Pennsylvania,OFF-PA-14470,Off.Supp.,18.176
2018-132976,13/10/2018,std,AG-10495,Andrew Gjertsen,Philadelphia,Pennsylvania,OFF-ST-10876,Off.Supp.,59.712
2018-132976,13/10/2018,std,AG-10495,Andrew Gjertsen,Philadelphia,Pennsylvania,OFF-LA-12043,Off.Supp.,24.84
2016-161991,26/09/2016,2nd C,SC-20725,Steven Cartwright,Houston,Texas,OFF-BI-14967,Off.Supp.,2.08
2016-161991,26/09/2016,2nd C,SC-20725,Steven Cartwright,Houston,Texas,TEC-PH-11760,Technology,1114.4
2016-130890,02/11/2016,std,JO-15280,Jas O'Carroll,Los Angeles,California,FUR-TA-12903,Furniture,1038.84
2016-130883,26/09/2016,std,TB-21520,Tracy Blumstein,Portland,Oregon,OFF-PA-10474,Off.Supp.,141.76
2016-130883,26/09/2016,std,TB-21520,Tracy Blumstein,Portland,Oregon,TEC-AC-11956,Technology,239.8
2016-130883,26/09/2016,std,TB-21520,Tracy Blumstein,Portland,Oregon,OFF-PA-14100,Off.Supp.,31.104
2017-112697,18/12/2017,2nd C,AH-10195,Alan Haines,Tamarac,Florida,OFF-BI-10778,Off.Supp.,254.058
2017-112697,18/12/2017,2nd C,AH-10195,Alan Haines,Tamarac,Florida,OFF-AP-12684,Off.Supp.,194.528
2017-112697,18/12/2017,2nd C,AH-10195,Alan Haines,Tamarac,Florida,OFF-SU-10646,Off.Supp.,961.48
2017-110772,20/11/2017,2nd C,NZ-18565,Nick Zandusky,Columbus,Ohio,OFF-FA-12983,Off.Supp.,19.096
2017-110772,20/11/2017,2nd C,NZ-18565,Nick Zandusky,Columbus,Ohio,OFF-LA-14689,Off.Supp.,18.496
2017-110772,20/11/2017,2nd C,NZ-18565,Nick Zandusky,Columbus,Ohio,TEC-AC-12001,Technology,255.984
2017-110772,20/11/2017,2nd C,NZ-18565,Nick Zandusky,Columbus,Ohio,FUR-BO-14709,Furniture,86.97
2015-111451,26/12/2015,1st C,KL-16555,Kelly Lampkin,Colorado Springs,Colorado,FUR-FU-14091,Furniture,300.416
2015-111451,26/12/2015,1st C,KL-16555,Kelly Lampkin,Colorado Springs,Colorado,FUR-CH-11891,Furniture,230.352
2015-111451,26/12/2015,1st C,KL-16555,Kelly Lampkin,Colorado Springs,Colorado,FUR-FU-12918,Furniture,218.352
2015-111451,26/12/2015,1st C,KL-16555,Kelly Lampkin,Colorado Springs,Colorado,OFF-BI-14593,Off.Supp.,78.6
2015-111451,26/12/2015,1st C,KL-16555,Kelly Lampkin,Colorado Springs,Colorado,OFF-FA-14854,Off.Supp.,27.552
2017-142545,28/10/2017,std,JD-15895,Jonathan Doherty,Belleville,New Jersey,OFF-PA-12105,Off.Supp.,32.4
2017-142545,28/10/2017,std,JD-15895,Jonathan Doherty,Belleville,New Jersey,OFF-ST-12756,Off.Supp.,1082.48
2017-142545,28/10/2017,std,JD-15895,Jonathan Doherty,Belleville,New Jersey,OFF-PA-14243,Off.Supp.,56.91
2017-142545,28/10/2017,std,JD-15895,Jonathan Doherty,Belleville,New Jersey,FUR-FU-11861,Furniture,77.6
2017-142545,28/10/2017,std,JD-15895,Jonathan Doherty,Belleville,New Jersey,OFF-BI-12706,Off.Supp.,14.28
2018-152380,19/11/2018,std,JH-15910,Jonathan Howell,Chicago,Illinois,FUR-TA-12533,Furniture,219.075
2016-144253,04/05/2016,2nd C,AS-10225,Alan Schoenberger,New York City,New York,FUR-FU-12671,Furniture,26.8
2015-130960,30/12/2015,std,KB-16600,Ken Brennan,Taylor,Michigan,OFF-AR-13651,Off.Supp.,9.84
2015-111003,01/06/2015,std,CR-12625,Corey Roper,Lakewood,New Jersey,OFF-BI-11072,Off.Supp.,45.48
2015-111003,01/06/2015,std,CR-12625,Corey Roper,Lakewood,New Jersey,OFF-AR-12135,Off.Supp.,289.2
2018-126774,15/04/2018,1st C,SH-20395,Shahid Hopkins,Arlington,Virginia,OFF-AR-12804,Off.Supp.,4.89
2017-142902,12/09/2017,2nd C,BP-11185,Ben Peterman,Arvada,Colorado,FUR-FU-11918,Furniture,15.136
2017-142902,12/09/2017,2nd C,BP-11185,Ben Peterman,Arvada,Colorado,FUR-CH-14086,Furniture,466.768
2017-142902,12/09/2017,2nd C,BP-11185,Ben Peterman,Arvada,Colorado,FUR-FU-11756,Furniture,15.232
2017-142902,12/09/2017,2nd C,BP-11185,Ben Peterman,Arvada,Colorado,OFF-LA-10634,Off.Supp.,6.264
2015-120887,27/09/2015,std,TS-21205,Thomas Seio,Hackensack,New Jersey,FUR-FU-11588,Furniture,87.54
2015-167850,09/08/2015,std,AG-10525,Andy Gerbode,Saint Petersburg,Florida,TEC-PH-12398,Technology,178.384
2015-167850,09/08/2015,std,AG-10525,Andy Gerbode,Saint Petersburg,Florida,OFF-PA-11937,Off.Supp.,15.552
2015-164259,28/12/2015,1st C,SP-20860,Sung Pak,Philadelphia,Pennsylvania,OFF-AR-13373,Off.Supp.,99.136
2015-164973,04/11/2015,std,NM-18445,Nathan Mautz,New York City,New York,FUR-CH-12602,Furniture,135.882
2015-164973,04/11/2015,std,NM-18445,Nathan Mautz,New York City,New York,TEC-MA-12927,Technology,3991.98
2015-164973,04/11/2015,std,NM-18445,Nathan Mautz,New York City,New York,TEC-PH-14093,Technology,275.94
2015-164973,04/11/2015,std,NM-18445,Nathan Mautz,New York City,New York,TEC-AC-10892,Technology,360
2015-164973,04/11/2015,std,NM-18445,Nathan Mautz,New York City,New York,OFF-ST-12974,Off.Supp.,43.57
2015-156601,19/09/2015,std,FA-14230,Frank Atkinson,Long Beach,California,OFF-FA-10624,Off.Supp.,7.16
2017-162138,23/04/2017,std,GK-14620,Grace Kelly,Hesperia,California,OFF-BI-14593,Off.Supp.,251.52
2017-162138,23/04/2017,std,GK-14620,Grace Kelly,Hesperia,California,TEC-AC-11908,Technology,99.99
2018-153339,03/11/2018,2nd C,DJ-13510,Don Jones,Murfreesboro,Tennessee,FUR-FU-11967,Furniture,15.992
2017-141544,30/08/2017,1st C,PO-18850,Patrick O'Brill,Philadelphia,Pennsylvania,TEC-PH-13645,Technology,290.898
2017-141544,30/08/2017,1st C,PO-18850,Patrick O'Brill,Philadelphia,Pennsylvania,OFF-ST-10675,Off.Supp.,54.224
2017-141544,30/08/2017,1st C,PO-18850,Patrick O'Brill,Philadelphia,Pennsylvania,FUR-CH-13312,Furniture,786.744
2017-141544,30/08/2017,1st C,PO-18850,Patrick O'Brill,Philadelphia,Pennsylvania,OFF-LA-11074,Off.Supp.,100.24
2017-141544,30/08/2017,1st C,PO-18850,Patrick O'Brill,Philadelphia,Pennsylvania,OFF-BI-11524,Off.Supp.,37.764
2017-150147,25/04/2017,2nd C,JL-15850,John Lucas,Philadelphia,Pennsylvania,TEC-PH-14614,Technology,82.8
2017-150147,25/04/2017,2nd C,JL-15850,John Lucas,Philadelphia,Pennsylvania,OFF-BI-11153,Off.Supp.,20.724
2017-150147,25/04/2017,2nd C,JL-15850,John Lucas,Philadelphia,Pennsylvania,OFF-BI-11982,Off.Supp.,4.896
2016-137946,01/09/2016,2nd C,DB-13615,Doug Bickford,Los Angeles,California,OFF-BI-11922,Off.Supp.,4.752
2016-137946,01/09/2016,2nd C,DB-13615,Doug Bickford,Los Angeles,California,TEC-CO-11449,Technology,959.984
2016-137946,01/09/2016,2nd C,DB-13615,Doug Bickford,Los Angeles,California,OFF-BI-14140,Off.Supp.,14.368
2015-129924,12/07/2015,std,AC-10420,Alyssa Crouse,San Francisco,California,OFF-BI-13314,Off.Supp.,7.712
2015-129924,12/07/2015,std,AC-10420,Alyssa Crouse,San Francisco,California,FUR-TA-14575,Furniture,698.352
2016-128167,22/06/2016,2nd C,KL-16645,Ken Lonsdale,Layton,Utah,OFF-FA-10490,Off.Supp.,4.96
2015-122336,13/04/2015,2nd C,JD-15895,Jonathan Doherty,Philadelphia,Pennsylvania,OFF-AR-10122,Off.Supp.,17.856
2015-122336,13/04/2015,2nd C,JD-15895,Jonathan Doherty,Philadelphia,Pennsylvania,OFF-BI-13656,Off.Supp.,509.97
2015-122336,13/04/2015,2nd C,JD-15895,Jonathan Doherty,Philadelphia,Pennsylvania,OFF-FA-12780,Off.Supp.,30.992
2015-122336,13/04/2015,2nd C,JD-15895,Jonathan Doherty,Philadelphia,Pennsylvania,TEC-PH-10702,Technology,71.928
2016-120712,20/12/2016,std,CS-12130,Chad Sievert,Austin,Texas,OFF-ST-10107,Off.Supp.,88.8
2018-169901,15/06/2018,std,CC-12550,Clay Cheatham,San Francisco,California,TEC-PH-12293,Technology,47.976
2018-134306,08/07/2018,std,TD-20995,Tamara Dahlen,Lowell,Massachusetts,OFF-AR-14027,Off.Supp.,7.56
2018-134306,08/07/2018,std,TD-20995,Tamara Dahlen,Lowell,Massachusetts,OFF-PA-10249,Off.Supp.,24.56
2018-134306,08/07/2018,std,TD-20995,Tamara Dahlen,Lowell,Massachusetts,OFF-AR-11374,Off.Supp.,12.96
2017-129714,01/09/2017,1st C,AB-10060,Adam Bellavance,New York City,New York,TEC-AC-10290,Technology,6.79
2017-129714,01/09/2017,1st C,AB-10060,Adam Bellavance,New York City,New York,OFF-PA-11970,Off.Supp.,24.56
2017-129714,01/09/2017,1st C,AB-10060,Adam Bellavance,New York City,New York,OFF-BI-12160,Off.Supp.,3.048
2017-129714,01/09/2017,1st C,AB-10060,Adam Bellavance,New York City,New York,OFF-PA-11970,Off.Supp.,49.12
2017-129714,01/09/2017,1st C,AB-10060,Adam Bellavance,New York City,New York,OFF-BI-14995,Off.Supp.,4355.168
2017-138520,08/04/2017,std,JL-15505,Jeremy Lonsdale,New York City,New York,FUR-BO-12268,Furniture,388.704
2017-138520,08/04/2017,std,JL-15505,Jeremy Lonsdale,New York City,New York,OFF-EN-11137,Off.Supp.,8.26
2017-138520,08/04/2017,std,JL-15505,Jeremy Lonsdale,New York City,New York,OFF-AR-12399,Off.Supp.,17.04
2017-138520,08/04/2017,std,JL-15505,Jeremy Lonsdale,New York City,New York,OFF-PA-12713,Off.Supp.,34.4
2017-130001,23/04/2017,std,HK-14890,Heather Kirkland,Charlotte,North Carolina,OFF-PA-12666,Off.Supp.,36.24
2018-155698,08/03/2018,1st C,VB-21745,Victoria Brennan,Columbus,Georgia,OFF-AP-11124,Off.Supp.,647.84
2018-155698,08/03/2018,1st C,VB-21745,Victoria Brennan,Columbus,Georgia,OFF-LA-11158,Off.Supp.,20.7
2018-144904,25/09/2018,std,KW-16435,Katrina Willman,New York City,New York,OFF-LA-11158,Off.Supp.,20.7
2018-144904,25/09/2018,std,KW-16435,Katrina Willman,New York City,New York,FUR-CH-10785,Furniture,488.646
2018-144904,25/09/2018,std,KW-16435,Katrina Willman,New York City,New York,OFF-AR-13732,Off.Supp.,5.56
2018-144904,25/09/2018,std,KW-16435,Katrina Willman,New York City,New York,FUR-FU-10023,Furniture,47.12
2015-123344,24/09/2015,std,JD-16060,Julia Dunbar,San Francisco,California,OFF-ST-11713,Off.Supp.,211.96
2017-155516,21/10/2017,Same Day,MK-17905,Michael Kennedy,Manchester,Connecticut,OFF-BI-12412,Off.Supp.,23.2
2017-155516,21/10/2017,Same Day,MK-17905,Michael Kennedy,Manchester,Connecticut,OFF-SU-11225,Off.Supp.,7.36
2017-155516,21/10/2017,Same Day,MK-17905,Michael Kennedy,Manchester,Connecticut,OFF-ST-12406,Off.Supp.,104.79
2017-155516,21/10/2017,Same Day,MK-17905,Michael Kennedy,Manchester,Connecticut,FUR-BO-12545,Furniture,1043.92
2018-104745,29/05/2018,std,GT-14755,Guy Thornton,Harlingen,Texas,OFF-PA-12036,Off.Supp.,25.92
2018-104745,29/05/2018,std,GT-14755,Guy Thornton,Harlingen,Texas,OFF-ST-12205,Off.Supp.,53.424
2015-119137,23/07/2015,std,AG-10900,Arthur Gainer,Tucson,Arizona,OFF-BI-11982,Off.Supp.,8.16
2015-119137,23/07/2015,std,AG-10900,Arthur Gainer,Tucson,Arizona,TEC-AC-13911,Technology,1023.936
2015-119137,23/07/2015,std,AG-10900,Arthur Gainer,Tucson,Arizona,OFF-AR-10658,Off.Supp.,9.24
2015-119137,23/07/2015,std,AG-10900,Arthur Gainer,Tucson,Arizona,TEC-AC-12076,Technology,479.04
2017-134656,28/09/2017,1st C,MM-18280,Muhammed MacIntyre,Quincy,Illinois,OFF-PA-13039,Off.Supp.,99.136
2018-134481,27/08/2018,std,AR-10405,Allen Rosenblatt,Franklin,Massachusetts,FUR-TA-14915,Furniture,1488.424
2016-130792,28/04/2016,std,RA-19915,Russell Applegate,Houston,Texas,OFF-AP-10696,Off.Supp.,8.652
2016-130792,28/04/2016,std,RA-19915,Russell Applegate,Houston,Texas,OFF-ST-13327,Off.Supp.,23.832
2016-130792,28/04/2016,std,RA-19915,Russell Applegate,Houston,Texas,OFF-BI-10309,Off.Supp.,12.176
2017-134775,28/10/2017,1st C,AS-10285,Alejandro Savely,San Francisco,California,OFF-PA-14734,Off.Supp.,50.96
2017-134775,28/10/2017,1st C,AS-10285,Alejandro Savely,San Francisco,California,OFF-BI-12225,Off.Supp.,49.536
2016-125395,26/06/2016,2nd C,LA-16780,Laura Armstrong,Taylor,Michigan,TEC-AC-14708,Technology,41.9
2016-168935,27/11/2016,std,DO-13435,Denny Ordway,Pembroke Pines,Florida,FUR-TA-10617,Furniture,375.4575
2016-168935,27/11/2016,std,DO-13435,Denny Ordway,Pembroke Pines,Florida,TEC-AC-12335,Technology,83.976
2016-122756,03/12/2016,std,DK-13225,Dean Katz,Philadelphia,Pennsylvania,TEC-MA-11681,Technology,482.34
2016-122756,03/12/2016,std,DK-13225,Dean Katz,Philadelphia,Pennsylvania,FUR-FU-11935,Furniture,2.96
2015-115973,24/11/2015,1st C,NG-18430,Nathan Gelder,Cincinnati,Ohio,OFF-AR-14757,Off.Supp.,2.624
2018-101798,11/12/2018,std,MV-18190,Mike Vittorini,New York City,New York,OFF-BI-10050,Off.Supp.,23.36
2018-101798,11/12/2018,std,MV-18190,Mike Vittorini,New York City,New York,TEC-AC-11998,Technology,39.98
2015-135972,21/09/2015,2nd C,JG-15115,Jack Garza,Des Moines,Washington,TEC-PH-13012,Technology,246.384
2015-135972,21/09/2015,2nd C,JG-15115,Jack Garza,Des Moines,Washington,TEC-CO-12313,Technology,1799.97
2015-134971,07/06/2015,2nd C,BP-11095,Bart Pistole,Peoria,Illinois,OFF-BI-13982,Off.Supp.,12.462
2018-102946,30/06/2018,std,VP-21730,Victor Preis,Las Vegas,Nevada,OFF-BI-14492,Off.Supp.,75.792
2018-165603,17/10/2018,2nd C,SS-20140,Saphhira Shifley,Warwick,Rhode Island,OFF-ST-10798,Off.Supp.,49.96
2018-165603,17/10/2018,2nd C,SS-20140,Saphhira Shifley,Warwick,Rhode Island,OFF-PA-12552,Off.Supp.,12.96
2016-122259,31/10/2016,std,HP-14815,Harold Pawlan,Jackson,Michigan,OFF-SU-12573,Off.Supp.,70.12
2017-108987,08/09/2017,2nd C,AG-10675,Anna Gayman,Houston,Texas,OFF-ST-11580,Off.Supp.,35.952
2017-108987,08/09/2017,2nd C,AG-10675,Anna Gayman,Houston,Texas,FUR-BO-14834,Furniture,2396.2656
2017-108987,08/09/2017,2nd C,AG-10675,Anna Gayman,Houston,Texas,OFF-ST-10934,Off.Supp.,131.136
2017-108987,08/09/2017,2nd C,AG-10675,Anna Gayman,Houston,Texas,TEC-AC-10158,Technology,57.584
2015-113166,24/12/2015,1st C,LF-17185,Luke Foster,Miami,Florida,OFF-PA-11947,Off.Supp.,9.568
2015-155208,16/04/2015,std,SP-20650,Stephanie Phelps,Wilmington,North Carolina,OFF-AR-13478,Off.Supp.,39.072
2018-117933,24/12/2018,std,RF-19840,Roy Französisch,New York City,New York,OFF-AP-14249,Off.Supp.,35.91
2018-117457,08/12/2018,std,KH-16510,Keith Herrera,San Francisco,California,TEC-AC-10158,Technology,179.95
2018-117457,08/12/2018,std,KH-16510,Keith Herrera,San Francisco,California,TEC-CO-14115,Technology,1199.976
2018-117457,08/12/2018,std,KH-16510,Keith Herrera,San Francisco,California,OFF-PA-13724,Off.Supp.,27.15
2018-117457,08/12/2018,std,KH-16510,Keith Herrera,San Francisco,California,FUR-TA-12041,Furniture,1004.024
2018-117457,08/12/2018,std,KH-16510,Keith Herrera,San Francisco,California,OFF-PA-12893,Off.Supp.,9.68
2018-117457,08/12/2018,std,KH-16510,Keith Herrera,San Francisco,California,OFF-LA-13766,Off.Supp.,28.35
2018-117457,08/12/2018,std,KH-16510,Keith Herrera,San Francisco,California,OFF-PA-11970,Off.Supp.,55.98
2018-117457,08/12/2018,std,KH-16510,Keith Herrera,San Francisco,California,FUR-BO-11972,Furniture,1336.829
2018-117457,08/12/2018,std,KH-16510,Keith Herrera,San Francisco,California,FUR-CH-13956,Furniture,113.568
2018-142636,03/11/2018,std,KC-16675,Kimberly Carter,Seattle,Washington,OFF-PA-10157,Off.Supp.,139.86
2018-142636,03/11/2018,std,KC-16675,Kimberly Carter,Seattle,Washington,FUR-CH-11891,Furniture,307.136
2018-122105,24/06/2018,std,CJ-12010,Caroline Jumper,Huntington Beach,California,OFF-AR-14344,Off.Supp.,95.92
2017-148796,14/04/2017,std,PB-19150,Philip Brown,Los Angeles,California,FUR-CH-14886,Furniture,383.8
2018-154816,06/11/2018,std,VB-21745,Victoria Brennan,Richmond,Kentucky,OFF-PA-13845,Off.Supp.,5.78
2018-110478,04/03/2018,std,SP-20860,Sung Pak,Los Angeles,California,OFF-AR-11573,Off.Supp.,9.32
2018-110478,04/03/2018,std,SP-20860,Sung Pak,Los Angeles,California,OFF-EN-10483,Off.Supp.,15.25
2015-142048,22/06/2015,1st C,JE-15745,Joel Eaton,Louisville,Colorado,TEC-AC-14114,Technology,196.752
2018-125388,19/10/2018,std,MP-17965,Michael Paige,Lawrence,Massachusetts,FUR-FU-14712,Furniture,56.56
2018-125388,19/10/2018,std,MP-17965,Michael Paige,Lawrence,Massachusetts,OFF-ST-10918,Off.Supp.,32.7
2018-155705,21/08/2018,2nd C,NF-18385,Natalie Fritzler,Jackson,Mississippi,FUR-CH-10015,Furniture,866.4
2018-149160,23/11/2018,2nd C,JM-15265,Janet Molinari,Canton,Michigan,FUR-FU-13347,Furniture,28.4
2018-149160,23/11/2018,2nd C,JM-15265,Janet Molinari,Canton,Michigan,OFF-BI-11543,Off.Supp.,287.92
2015-101476,12/09/2015,1st C,SD-20485,Shirley Daniels,New Rochelle,New York,TEC-MA-10029,Technology,69.99
2018-152275,01/10/2018,std,KH-16630,Ken Heidel,San Antonio,Texas,OFF-AR-10369,Off.Supp.,6.672
2017-123750,15/04/2017,std,RB-19795,Ross Baird,Gastonia,North Carolina,OFF-BI-14584,Off.Supp.,189.588
2017-123750,15/04/2017,std,RB-19795,Ross Baird,Gastonia,North Carolina,TEC-AC-14659,Technology,1603.12
2017-123750,15/04/2017,std,RB-19795,Ross Baird,Gastonia,North Carolina,TEC-AC-14659,Technology,1603.12
2017-123750,15/04/2017,std,RB-19795,Ross Baird,Gastonia,North Carolina,OFF-ST-10617,Off.Supp.,4.768
2017-127369,06/06/2017,1st C,DB-13060,Dave Brooks,Lowell,Massachusetts,OFF-ST-13306,Off.Supp.,714.3
2015-150574,19/12/2015,std,MK-18160,Mike Kennedy,Jacksonville,Florida,OFF-BI-10773,Off.Supp.,4.812
2015-150574,19/12/2015,std,MK-18160,Mike Kennedy,Jacksonville,Florida,TEC-AC-12600,Technology,247.8
2017-147375,12/06/2017,2nd C,PO-19180,Philisse Overcash,Chicago,Illinois,TEC-MA-12937,Technology,1007.979
2017-147375,12/06/2017,2nd C,PO-19180,Philisse Overcash,Chicago,Illinois,OFF-PA-11970,Off.Supp.,313.488
2018-130043,15/09/2018,std,BB-11545,Brenda Bowman,Houston,Texas,OFF-PA-12230,Off.Supp.,31.872
2018-157252,20/01/2018,2nd C,CV-12805,Cynthia Voltz,New York City,New York,FUR-CH-13396,Furniture,207.846
2017-115756,05/09/2017,2nd C,PK-19075,Pete Kriz,Detroit,Michigan,FUR-FU-10246,Furniture,12.22
2017-115756,05/09/2017,2nd C,PK-19075,Pete Kriz,Detroit,Michigan,OFF-ST-10060,Off.Supp.,194.94
2017-115756,05/09/2017,2nd C,PK-19075,Pete Kriz,Detroit,Michigan,OFF-ST-13058,Off.Supp.,70.95
2017-115756,05/09/2017,2nd C,PK-19075,Pete Kriz,Detroit,Michigan,OFF-PA-12222,Off.Supp.,91.36
2017-115756,05/09/2017,2nd C,PK-19075,Pete Kriz,Detroit,Michigan,FUR-CH-12372,Furniture,242.94
2017-115756,05/09/2017,2nd C,PK-19075,Pete Kriz,Detroit,Michigan,OFF-LA-11317,Off.Supp.,22.05
2018-154214,20/03/2018,2nd C,TB-21595,Troy Blackwell,Columbus,Indiana,FUR-FU-10206,Furniture,2.91
